Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
google/gemini-2.5-flash-lite	meta-question_id	2	17	3	14	0	0	17.65	0.0	0.0	274.34	0.042254
google/gemini-2.5-flash-lite	meta-question_id	3	18	7	11	0	0	38.89	0.0	0.0	464.08	0.061518
google/gemini-2.5-flash-lite	meta-question_id	4	35	13	22	0	0	37.14	0.0	0.0	285.47	0.065522
google/gemini-2.5-flash-lite	meta-question_id	5	16	10	6	0	0	62.5	0.0	0.0	84.97	0.020369
google/gemini-2.5-flash-lite	meta-question_id	6	20	0	20	0	0	0.0	0.0	0.0	163.62	0.038943
google/gemini-2.5-flash-lite	meta-question_id	7	20	3	17	0	0	15.0	0.0	0.0	72.56	0.019255
google/gemini-2.5-flash-lite	meta-question_id	8	38	16	22	0	0	42.11	0.0	0.0	619.01	0.105939
google/gemini-2.5-flash-lite	meta-question_id	9	18	7	11	0	0	38.89	0.0	0.0	274.2	0.047423
google/gemini-2.5-flash-lite	category	harmony	76	26	50	0	0	34.21	0.0	0.0	965.77	0.172617
google/gemini-2.5-flash-lite	category	pitch	71	26	45	0	0	36.62	0.0	0.0	994.87	0.167006
google/gemini-2.5-flash-lite	category	rhythm	71	23	48	0	0	32.39	0.0	0.0	534.06	0.124835
google/gemini-2.5-flash-lite	subcategory	harmony-absolute	38	16	22	0	0	42.11	0.0	0.0	619.01	0.105939
google/gemini-2.5-flash-lite	subcategory	harmony-relative	38	10	28	0	0	26.32	0.0	0.0	346.76	0.066678
google/gemini-2.5-flash-lite	subcategory	pitch-absolute	36	16	20	0	0	44.44	0.0	0.0	256.45	0.063234
google/gemini-2.5-flash-lite	subcategory	pitch-relative	35	10	25	0	0	28.57	0.0	0.0	738.42	0.103772
google/gemini-2.5-flash-lite	subcategory	rhythm-absolute	35	13	22	0	0	37.14	0.0	0.0	285.47	0.065522
google/gemini-2.5-flash-lite	subcategory	rhythm-relative	36	10	26	0	0	27.78	0.0	0.0	248.59	0.059312
google/gemini-2.5-flash-lite	skill	cadence recognition	18	7	11	0	0	38.89	0.0	0.0	274.2	0.047423
google/gemini-2.5-flash-lite	skill	chord recognition	38	16	22	0	0	42.11	0.0	0.0	619.01	0.105939
google/gemini-2.5-flash-lite	skill	interval recognition	17	3	14	0	0	17.65	0.0	0.0	274.34	0.042254
google/gemini-2.5-flash-lite	skill	interval statistics	18	7	11	0	0	38.89	0.0	0.0	464.08	0.061518
google/gemini-2.5-flash-lite	skill	note length	35	13	22	0	0	37.14	0.0	0.0	285.47	0.065522
google/gemini-2.5-flash-lite	skill	pitch recognition	17	6	11	0	0	35.29	0.0	0.0	139.85	0.031908
google/gemini-2.5-flash-lite	skill	pitch statistics	19	10	9	0	0	52.63	0.0	0.0	116.6	0.031326
google/gemini-2.5-flash-lite	skill	rhythm pattern	20	0	20	0	0	0.0	0.0	0.0	163.62	0.038943
google/gemini-2.5-flash-lite	skill	time signature	16	10	6	0	0	62.5	0.0	0.0	84.97	0.020369
google/gemini-2.5-flash-lite	skill	tonality recognition	20	3	17	0	0	15.0	0.0	0.0	72.56	0.019255
google/gemini-2.5-flash-lite	rel/abs	absolute	109	45	64	0	0	41.28	0.0	0.0	1160.93	0.234695
google/gemini-2.5-flash-lite	rel/abs	relative	109	30	79	0	0	27.52	0.0	0.0	1333.77	0.229763
