Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-google/gemini-2.5-flash-lite	meta-question_id	3	36	9	27	0	0	25.0	0.0	0.0	270.95	0.023184
text-only-google/gemini-2.5-flash-lite	meta-question_id	4	72	18	54	0	0	25.0	0.0	0.0	253.38	0.018055
text-only-google/gemini-2.5-flash-lite	meta-question_id	5	37	15	22	0	0	40.54	0.0	0.0	97.82	0.006236
text-only-google/gemini-2.5-flash-lite	meta-question_id	6	37	7	30	0	0	18.92	0.0	0.0	305.06	0.028821
text-only-google/gemini-2.5-flash-lite	meta-question_id	7	37	16	21	0	0	43.24	0.0	0.0	188.93	0.017099
text-only-google/gemini-2.5-flash-lite	meta-question_id	8	78	27	51	0	0	34.62	0.0	0.0	661.11	0.054811
text-only-google/gemini-2.5-flash-lite	meta-question_id	9	36	8	28	0	0	22.22	0.0	0.0	346.64	0.029363
text-only-google/gemini-2.5-flash-lite	category	harmony	151	51	100	0	0	33.77	0.0	0.0	1196.67	0.101274
text-only-google/gemini-2.5-flash-lite	category	pitch	150	28	122	0	0	18.67	0.0	0.0	736.5	0.061545
text-only-google/gemini-2.5-flash-lite	category	rhythm	146	40	106	0	0	27.4	0.0	0.0	656.26	0.053111
text-only-google/gemini-2.5-flash-lite	subcategory	harmony-absolute	78	27	51	0	0	34.62	0.0	0.0	661.11	0.054811
text-only-google/gemini-2.5-flash-lite	subcategory	harmony-relative	73	24	49	0	0	32.88	0.0	0.0	535.56	0.046463
text-only-google/gemini-2.5-flash-lite	subcategory	pitch-absolute	74	10	64	0	0	13.51	0.0	0.0	240.05	0.019049
text-only-google/gemini-2.5-flash-lite	subcategory	pitch-relative	76	18	58	0	0	23.68	0.0	0.0	496.45	0.042496
text-only-google/gemini-2.5-flash-lite	subcategory	rhythm-absolute	72	18	54	0	0	25.0	0.0	0.0	253.38	0.018055
text-only-google/gemini-2.5-flash-lite	subcategory	rhythm-relative	74	22	52	0	0	29.73	0.0	0.0	402.88	0.035056
text-only-google/gemini-2.5-flash-lite	skill	cadence recognition	36	8	28	0	0	22.22	0.0	0.0	346.64	0.029363
text-only-google/gemini-2.5-flash-lite	skill	chord recognition	78	27	51	0	0	34.62	0.0	0.0	661.11	0.054811
text-only-google/gemini-2.5-flash-lite	skill	interval recognition	40	9	31	0	0	22.5	0.0	0.0	225.5	0.019312
text-only-google/gemini-2.5-flash-lite	skill	interval statistics	36	9	27	0	0	25.0	0.0	0.0	270.95	0.023184
text-only-google/gemini-2.5-flash-lite	skill	note length	72	18	54	0	0	25.0	0.0	0.0	253.38	0.018055
text-only-google/gemini-2.5-flash-lite	skill	pitch recognition	38	5	33	0	0	13.16	0.0	0.0	154.46	0.012611
text-only-google/gemini-2.5-flash-lite	skill	pitch statistics	36	5	31	0	0	13.89	0.0	0.0	85.59	0.006438
text-only-google/gemini-2.5-flash-lite	skill	rhythm pattern	37	7	30	0	0	18.92	0.0	0.0	305.06	0.028821
text-only-google/gemini-2.5-flash-lite	skill	time signature	37	15	22	0	0	40.54	0.0	0.0	97.82	0.006236
text-only-google/gemini-2.5-flash-lite	skill	tonality recognition	37	16	21	0	0	43.24	0.0	0.0	188.93	0.017099
text-only-google/gemini-2.5-flash-lite	rel/abs	absolute	224	55	169	0	0	24.55	0.0	0.0	1154.54	0.091915
text-only-google/gemini-2.5-flash-lite	rel/abs	relative	223	64	159	0	0	28.7	0.0	0.0	1434.9	0.124015
