Model	Criterion_Type	Criterion_Value	Total_Items	Correct_Items	Incorrect_Items	Unparsable_Items	Model_Error_Items	Accuracy_Percent	Unparsable_Percent	Model_Error_Percent	Total_Time_s	Total_Price
text-only-deepseek/deepseek-v3.2	piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	24	3	21	0	0	12.5	0.0	0.0	577.17	0.006173
text-only-deepseek/deepseek-v3.2	is_nota_correct	0	240	30	210	0	0	12.5	0.0	0.0	4459.51	0.064547
text-only-deepseek/deepseek-v3.2	is_nota_correct	1	60	43	17	0	0	71.67	0.0	0.0	1261.84	0.017365
text-only-deepseek/deepseek-v3.2	meta-question_id	1	30	8	22	0	0	26.67	0.0	0.0	756.41	0.006512
text-only-deepseek/deepseek-v3.2	meta-question_id	10	21	5	16	0	0	23.81	0.0	0.0	224.79	0.006891
text-only-deepseek/deepseek-v3.2	meta-question_id	11	18	3	15	0	0	16.67	0.0	0.0	249.47	0.005238
text-only-deepseek/deepseek-v3.2	meta-question_id	2	30	7	23	0	0	23.33	0.0	0.0	532.91	0.007079
text-only-deepseek/deepseek-v3.2	meta-question_id	3	30	6	24	0	0	20.0	0.0	0.0	1023.55	0.006791
text-only-deepseek/deepseek-v3.2	meta-question_id	4	30	9	21	0	0	30.0	0.0	0.0	542.48	0.008067
text-only-deepseek/deepseek-v3.2	meta-question_id	5	30	9	21	0	0	30.0	0.0	0.0	617.45	0.007557
text-only-deepseek/deepseek-v3.2	meta-question_id	6	30	12	18	0	0	40.0	0.0	0.0	367.91	0.008628
text-only-deepseek/deepseek-v3.2	meta-question_id	7	30	4	26	0	0	13.33	0.0	0.0	439.4	0.010089
text-only-deepseek/deepseek-v3.2	meta-question_id	8	30	4	26	0	0	13.33	0.0	0.0	744.84	0.011004
text-only-deepseek/deepseek-v3.2	meta-question_id	9	21	6	15	0	0	28.57	0.0	0.0	222.13	0.004057
text-only-deepseek/deepseek-v3.2	category	harmony	60	14	46	0	0	23.33	0.0	0.0	696.39	0.016186
text-only-deepseek/deepseek-v3.2	category	pitch	120	30	90	0	0	25.0	0.0	0.0	2855.36	0.028449
text-only-deepseek/deepseek-v3.2	category	rhythm	120	29	91	0	0	24.17	0.0	0.0	2169.61	0.037277
text-only-deepseek/deepseek-v3.2	subcategory	harmonic-recognition	60	14	46	0	0	23.33	0.0	0.0	696.39	0.016186
text-only-deepseek/deepseek-v3.2	subcategory	interval-recognition	60	15	45	0	0	25.0	0.0	0.0	1566.03	0.014858
text-only-deepseek/deepseek-v3.2	subcategory	pitch-recognition	60	15	45	0	0	25.0	0.0	0.0	1289.32	0.01359
text-only-deepseek/deepseek-v3.2	subcategory	proportion-recognition	60	8	52	0	0	13.33	0.0	0.0	1184.25	0.021093
text-only-deepseek/deepseek-v3.2	subcategory	rhythmic-recognition	60	21	39	0	0	35.0	0.0	0.0	985.36	0.016185
text-only-deepseek/deepseek-v3.2	skill	cadence recognition	18	3	15	0	0	16.67	0.0	0.0	249.47	0.005238
text-only-deepseek/deepseek-v3.2	skill	chord recognition	21	5	16	0	0	23.81	0.0	0.0	224.79	0.006891
text-only-deepseek/deepseek-v3.2	skill	interval recognition	30	6	24	0	0	20.0	0.0	0.0	1023.55	0.006791
text-only-deepseek/deepseek-v3.2	skill	interval statistics	30	9	21	0	0	30.0	0.0	0.0	542.48	0.008067
text-only-deepseek/deepseek-v3.2	skill	note length	30	9	21	0	0	30.0	0.0	0.0	617.45	0.007557
text-only-deepseek/deepseek-v3.2	skill	note length statistics	30	12	18	0	0	40.0	0.0	0.0	367.91	0.008628
text-only-deepseek/deepseek-v3.2	skill	pitch recognition	30	8	22	0	0	26.67	0.0	0.0	756.41	0.006512
text-only-deepseek/deepseek-v3.2	skill	pitch statistics	30	7	23	0	0	23.33	0.0	0.0	532.91	0.007079
text-only-deepseek/deepseek-v3.2	skill	rhythm pattern	30	4	26	0	0	13.33	0.0	0.0	439.4	0.010089
text-only-deepseek/deepseek-v3.2	skill	rhythm pattern statistics	30	4	26	0	0	13.33	0.0	0.0	744.84	0.011004
text-only-deepseek/deepseek-v3.2	skill	tonality recognition	21	6	15	0	0	28.57	0.0	0.0	222.13	0.004057
text-only-deepseek/deepseek-v3.2	rel/abs	absolute	141	41	100	0	0	29.08	0.0	0.0	2499.47	0.036666
text-only-deepseek/deepseek-v3.2	rel/abs	relative	159	32	127	0	0	20.13	0.0	0.0	3221.88	0.045246
text-only-deepseek/deepseek-v3.2	specification	harmony-absolute	21	5	16	0	0	23.81	0.0	0.0	224.79	0.006891
text-only-deepseek/deepseek-v3.2	specification	harmony-relative	39	9	30	0	0	23.08	0.0	0.0	471.6	0.009295
text-only-deepseek/deepseek-v3.2	specification	pitch-absolute	60	15	45	0	0	25.0	0.0	0.0	1289.32	0.01359
text-only-deepseek/deepseek-v3.2	specification	pitch-relative	60	15	45	0	0	25.0	0.0	0.0	1566.03	0.014858
text-only-deepseek/deepseek-v3.2	specification	rhythm-absolute	60	21	39	0	0	35.0	0.0	0.0	985.36	0.016185
text-only-deepseek/deepseek-v3.2	specification	rhythm-relative	60	8	52	0	0	13.33	0.0	0.0	1184.25	0.021093
